course_id,neg_count,pos_count,num_chapters,n_videos,n_exercises,n_problems,n_users_content_interaction,assignment_coverage,video_coverage,discussion_coverage,problems_attempted,attempts_total,correct_total,correct_rate_course,comments_total,commenters_total,views_total,viewers_total,unique_videos_viewed,enrollment_count,num_inactive_users,inactive_rate,avg_video_duration_sec,avg_exercise_correct_rate_course,avg_exercise_attempt_rate_course,avg_video_access_rate_course,qs_rank,progress_ratio,CQS_num,course_name,CQV,CQS
C_629520,0,0,10,47,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,720.4202127659574,0.0,0.0,0.0,14.0,0.0,0,病理生理学,0.0,Needs Improvement
C_1886680,0,0,12,60,12,92,4.0,0.0,1,0.0,22,43,18,0.0,0.0,0.0,7.0,4.0,4,56,52.0,0.9285714285714286,,0.0,0.0,0.0291666666666666,1001.0,0.0,0,Introduction of Artificial Intelligence,0.1459086083188554,Needs Improvement
C_876710,0,0,8,103,103,439,1.0,0.0,0,1.0,0,0,0,0.0,3.0,1.0,0.0,0.0,0,805,804.0,0.9987577639751553,,0.0,0.0,0.0,,0.0,0,一元微积分,0.0366116523516815,Needs Improvement
C_2242137,0,1,6,10,0,0,30.0,0.0,1,1.0,0,0,0,0.0,2.0,1.0,37.0,29.0,5,953,923.0,0.968520461699895,,0.0,0.0,0.1241379310344827,,0.0,0,学堂考研公开课,0.0606949089491337,Needs Improvement
C_784155,0,2,10,144,120,394,13.0,0.0,0,1.0,0,0,0,0.0,390.0,13.0,0.0,0.0,0,1787,1774.0,0.9927252378287632,,0.0,0.0,0.0,,0.0,1,计算思维导论,0.2649986265455046,Acceptable
C_1722714,0,0,15,124,50,166,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,627.5842947368421,0.0,0.0,0.0,205.0,0.0,0,人因工程学（2019春）-沈阳航空航天大学,0.0,Needs Improvement
C_2221580,0,0,8,35,8,37,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,6.0,1.0,0,13,12.0,0.9230769230769232,,0.0,0.0,0.1428571428571428,,0.0,0,Genetic Engineering,0.0,Needs Improvement
C_854891,0,0,16,86,16,60,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,8,8.0,1.0,,0.0,0.0,0.0,524.0,0.0,0,Environmental Design for Everyone,0.0,Needs Improvement
C_696946,51,135,8,40,7,70,244.0,0.0,0,1.0,0,0,0,0.0,485.0,243.0,1.0,1.0,0,22317,22073.0,0.9890666308195546,1017.2166071428572,0.0,0.0,0.025,14.0,0.0,1,身边的营养学,0.230690741837928,Acceptable
C_1829950,0,0,10,32,9,55,3.0,0.0,1,0.0,11,19,15,0.0,0.0,0.0,4.0,3.0,3,331,328.0,0.9909365558912386,,0.0,0.0,0.0416666666666666,,0.0,0,模拟电子技术基础,0.1828828918971639,Needs Improvement
C_1686971,0,2,16,17,0,0,5.0,0.0,1,1.0,0,0,0,0.0,2.0,1.0,8.0,4.0,3,910,905.0,0.9945054945054944,,0.0,0.0,0.1176470588235294,14.0,0.0,0,血瘀与活血化瘀,0.0171368159014306,Needs Improvement
C_1837426,0,1,27,27,0,0,8.0,0.0,1,1.0,0,0,0,0.0,1.0,1.0,13.0,7.0,3,51,43.0,0.8431372549019608,,0.0,0.0,0.0687830687830687,,0.0,0,教你玩转Excel，收获高效人生,0.0146120802101019,Needs Improvement
C_947242,0,0,9,36,9,184,52.0,0.0,0,1.0,0,0,0,0.0,355.0,51.0,3.0,1.0,0,1643,1591.0,0.9683505782105905,452.0049230769231,0.0,0.0,0.0833333333333333,,0.0,1,中药化学,0.2262006512675489,Acceptable
C_948085,2,2,5,72,5,50,7.0,0.0,1,1.0,0,0,0,0.0,6.0,6.0,2.0,1.0,2,1434,1427.0,0.995118549511855,,0.0,0.0,0.0277777777777777,,0.0,1,开心学UG·轻松做设计,0.2894557019406786,Acceptable
C_681998,0,0,26,36,37,76,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,612.84046875,0.0,0.0,0.0,,0.0,0,设计构成,0.0,Needs Improvement
C_681956,0,0,7,51,7,115,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,538.4707346938775,0.0,0.0,0.0,,0.0,0,针灸学,0.0,Needs Improvement
C_2266773,0,0,18,66,17,100,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,13,13.0,1.0,,0.0,0.0,0.0,,0.0,0,Cross-Border Mergers and Acquisitions,0.0,Needs Improvement
C_682353,1,0,12,52,7,96,10.0,0.0,0,1.0,0,0,0,0.0,35.0,10.0,0.0,0.0,0,4307,4297.0,0.9976781982818668,752.92508,0.0,0.0,0.0,448.0,0.0,1,广告创意学,0.2339676537145734,Acceptable
C_948088,1,6,4,82,9,185,26.0,0.0,0,1.0,0,0,0,0.0,282.0,26.0,0.0,0.0,0,7637,7611.0,0.9965955218017546,,0.0,0.0,0.0,,0.0,0,线性代数,0.1952621458756349,Needs Improvement
C_1906555,1,0,17,24,16,93,60.0,0.0,1,1.0,93,486,332,0.0,6.0,4.0,99.0,57.0,10,12240,12180.0,0.9950980392156864,595.8652272727272,0.8460573476702509,0.7083333333333334,0.0694444444444444,,0.0,2,外贸函电,0.406549099866592,Excellent
C_947726,0,0,6,22,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,人因工程,0.0,Needs Improvement
C_947262,1,25,9,42,0,0,122.0,0.0,0,1.0,0,0,0,0.0,609.0,122.0,0.0,0.0,0,15579,15457.0,0.9921689453751844,587.0201666666667,0.0,0.0,0.0,580.0,0.0,0,人力资源管理,0.0,Needs Improvement
C_1025079,3,3,8,34,5,25,14.0,0.0,0,1.0,20,38,18,0.0,23.0,11.0,1.0,1.0,0,1159,1145.0,0.987920621225194,696.7033928571428,0.9,0.6,0.0294117647058823,,0.0,2,科学健身法-缠丝健身功,0.4481230512058504,Excellent
C_947809,0,0,5,33,5,64,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,道路勘测设计（2018春）,0.0,Needs Improvement
C_735305,0,1,11,47,11,100,1.0,0.0,0,1.0,0,0,0,0.0,2.0,1.0,0.0,0.0,0,180,179.0,0.9944444444444444,360.05600000000004,0.0,0.0,0.0,,0.0,0,当代蒙古族题材文学作品诵读,0.0254689755489958,Needs Improvement
C_682633,0,0,10,68,12,105,3.0,0.0,1,1.0,102,316,266,0.0,3.0,2.0,1.0,1.0,1,1171,1168.0,0.9974380871050385,487.1764,0.0,0.0,0.0147058823529411,511.0,0.0,2,信息技术与教育应用,0.4606811524346766,Excellent
C_2171820,0,0,10,54,10,110,5.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,5.0,5.0,2,984,979.0,0.9949186991869918,,0.0,0.0,0.0185185185185185,621.0,0.0,0,中国马克思主义与当代,0.0262216220547371,Needs Improvement
C_2328489,0,0,13,48,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,6,6.0,1.0,,0.0,0.0,0.0,,0.0,0,英美小说阅读（English Novel Reading）,0.0,Needs Improvement
C_681892,0,0,6,18,18,72,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,服装概论（2019春）,0.0,Needs Improvement
C_1764851,0,0,6,43,28,77,3.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,6.0,3.0,3,55,52.0,0.9454545454545454,589.7781860465116,0.0,0.0,0.0465116279069767,141.0,0.0,0,数字时代的医学（国际版）,0.0223290993692602,Needs Improvement
C_682472,0,4,12,29,25,63,46.0,0.0,0,1.0,0,0,0,0.0,90.0,46.0,0.0,0.0,0,2678,2632.0,0.982823002240478,394.722,0.0,0.0,0.0,,0.0,1,华尔兹舞基础教程,0.2221602207252304,Acceptable
C_737592,1,9,13,32,33,141,86.0,0.0,0,1.0,116,5804,4522,0.0,1691.0,83.0,0.0,0.0,0,8920,8834.0,0.9903587443946188,841.683448275862,0.6666877184118564,0.6767676767676768,0.0,,0.0,2,创业管理四季歌：艺术思维与技术行动,0.5813667848528263,Excellent
C_676913,6,39,6,44,6,35,76.0,0.0,0,1.0,0,0,0,0.0,617.0,76.0,0.0,0.0,0,12987,12911.0,0.9941479941479942,293.84477272727275,0.0,0.0,0.0,20.0,0.0,1,习近平新时代中国特色社会主义思想,0.2339676537145735,Acceptable
C_681513,0,0,5,10,1,30,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,13,13.0,1.0,,0.0,0.0,0.0,205.0,0.0,0,关键审计事项的确定与披露,0.0,Needs Improvement
C_696972,28,120,7,120,90,443,173.0,0.0,0,1.0,0,0,0,0.0,1044.0,173.0,0.0,0.0,0,12179,12006.0,0.9857952212825356,372.8685277777778,0.0,0.0,0.0,385.0,0.0,1,学术英语,0.230690741837928,Acceptable
C_2038046,0,0,2,20,0,0,1.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1,4,3.0,0.75,,0.0,0.0,0.05,,0.0,0,22考研数学一/三全程系统班,0.0669872981077807,Needs Improvement
C_876712,0,1,9,100,63,330,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,1811,1810.0,0.999447818884594,,0.0,0.0,0.0,,0.0,0,材料成形技术基础,0.0616617302765163,Needs Improvement
C_688363,0,0,12,47,12,69,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,534.6035957446808,0.0,0.0,0.0,,0.0,0,《论语》人生课堂,0.0,Needs Improvement
C_934496,3,0,8,44,8,281,4.0,0.0,0,1.0,0,0,0,0.0,12.0,4.0,0.0,0.0,0,3985,3981.0,0.9989962358845672,675.959,0.0,0.0,0.0,,0.0,1,实验室安全培训,0.2281819352982207,Acceptable
C_682263,0,0,6,70,28,93,1.0,0.0,0,0.0,90,179,129,0.0,0.0,0.0,0.0,0.0,0,614,613.0,0.998371335504886,,0.5873015873015873,0.7142857142857143,0.0,,0.0,2,自动控制原理,0.4879122878989142,Excellent
C_956128,0,0,7,27,7,105,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1088,1088.0,1.0,,0.0,0.0,0.0,316.0,0.0,0,肝硬化门脉高压热点问题解读,0.0,Needs Improvement
C_916833,1,12,25,53,2,16,21.0,0.0,0,1.0,0,0,0,0.0,32.0,21.0,0.0,0.0,0,6776,6755.0,0.996900826446281,621.5070566037737,0.0,0.0,0.0,,0.0,1,中华古代创新名人与创新文化,0.2711310131443374,Acceptable
C_1944971,0,0,13,4,19,60,61.0,0.0,1,1.0,59,306,179,0.0,26.0,12.0,74.0,49.0,4,501,440.0,0.8782435129740519,,0.35,0.1842105263157894,0.3775510204081632,205.0,0.0,2,理论和实践：自然语言处理,0.4193860071473593,Excellent
C_681369,0,0,7,103,7,140,3.0,0.0,0,1.0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,1412,1409.0,0.9978753541076488,,0.0,0.0,0.0,,0.0,1,外贸跟单实务,0.230690741837928,Acceptable
C_680821,1,28,10,37,9,12,26.0,0.0,1,1.0,7,10,4,0.0,73.0,23.0,4.0,3.0,3,3170,3144.0,0.9917981072555204,712.9513703703705,0.0,0.0,0.036036036036036,271.0,0.0,0,一舞一世界——世界经典舞蹈赏析,0.1667467419042852,Needs Improvement
C_2287014,0,0,14,78,14,212,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,19,19.0,1.0,,0.0,0.0,0.0,801.0,0.0,0,Inorganic Chemistry,0.0,Needs Improvement
C_2308093,0,0,7,45,6,33,1.0,0.0,0,0.0,20,20,6,0.0,0.0,0.0,0.0,0.0,0,44,43.0,0.9772727272727272,,0.3,0.6666666666666666,0.0,271.0,0.0,2,环境工程专业英语,0.3609066736863296,Excellent
C_1764857,0,0,7,40,13,247,1.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,2.0,1.0,2,22,21.0,0.9545454545454546,449.466925,0.0,0.0,0.05,141.0,0.0,0,AP*备考——生物学，第三部分：演化和多样性（国际版）,0.0191392280307944,Needs Improvement
C_887148,1,0,5,33,33,180,9.0,0.0,0,1.0,0,0,0,0.0,11.0,9.0,0.0,0.0,0,8009,8000.0,0.998876264202772,,0.0,0.0,0.0,1001.0,0.0,1,随机过程及应用,0.2448096266503392,Acceptable
C_1992930,0,0,7,41,7,92,23.0,0.0,1,0.0,67,81,29,0.0,0.0,0.0,27.0,9.0,3,164,141.0,0.8597560975609756,,0.7212149990296411,0.3492063492063492,0.073170731707317,,0.0,1,数字信号处理,0.3383247103656877,Acceptable
C_696787,4,5,7,70,49,291,19.0,0.0,0,1.0,0,0,0,0.0,61.0,19.0,0.0,0.0,0,4553,4534.0,0.9958269273006808,584.1592857142857,0.0,0.0,0.0,20.0,0.0,1,工程热力学（上）,0.230690741837928,Acceptable
C_696947,3,0,16,33,33,212,6.0,0.0,1,1.0,84,94,52,0.0,12.0,4.0,1.0,1.0,1,1773,1767.0,0.9966159052453468,627.6601515151515,0.7478260869565218,0.5757575757575758,0.0303030303030303,,0.0,1,语言学概论,0.3275950873485628,Acceptable
C_2255519,0,0,1,154,5,100,3.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,4.0,3.0,1,6,3.0,0.5,,0.0,0.0,0.0086580086580086,,0.0,0,CFA一级特训班,0.1339745962155614,Needs Improvement
C_1794464,0,4,5,51,0,0,31.0,0.0,1,1.0,0,0,0,0.0,11.0,9.0,94.0,22.0,35,5754,5723.0,0.994612443517553,591.2411818181819,0.0,0.0,0.070409982174688,20.0,0.0,0,在线教学课例与解析,0.0923014138906451,Needs Improvement
C_681071,0,2,7,44,0,0,3.0,0.0,0,1.0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,1142,1139.0,0.9973730297723292,741.1286363636364,0.0,0.0,0.0,,0.0,0,医疗器械与医学创新,0.0,Needs Improvement
C_682335,0,1,21,21,21,45,11.0,0.0,0,1.0,45,45,17,0.0,10.0,10.0,0.0,0.0,0,18147,18136.0,0.999393839202072,,0.5333333333333333,1.0,0.0,271.0,0.0,2,历代青花画法,0.394295326702395,Excellent
C_1527362,0,1,8,40,40,201,5.0,0.0,0,1.0,201,595,406,0.0,8.0,4.0,0.0,0.0,0,6437,6432.0,0.9992232406400496,919.3561,0.88,0.25,0.0,,0.0,0,History of Western Civilization  全英文西方文明史,0.2121099683027175,Needs Improvement
C_676649,18,54,12,54,0,0,158.0,0.0,1,1.0,0,0,0,0.0,420.0,157.0,1.0,1.0,1,8461,8303.0,0.9813260843871884,928.5255185185184,0.0,0.0,0.0185185185185185,20.0,0.0,0,儒家修身之道,0.0160769515458673,Needs Improvement
C_694149,5,17,9,65,11,105,45.0,0.0,0,1.0,0,0,0,0.0,146.0,45.0,0.0,0.0,0,8654,8609.0,0.994800092442801,,0.0,0.0,0.0,,0.0,1,信息检索,0.2262006512675489,Acceptable
C_898310,0,0,9,20,18,169,22.0,0.0,0,1.0,0,0,0,0.0,119.0,22.0,0.0,0.0,0,14147,14125.0,0.998444899978794,688.0578499999999,0.0,0.0,0.0,,0.0,1,物联网工程导论,0.2262006512675489,Acceptable
C_947244,13,38,10,88,8,151,77.0,0.0,1,1.0,151,3103,2858,0.0,574.0,69.0,15.0,5.0,7,11162,11085.0,0.993101594696291,,0.5106130073017491,0.4166666666666667,0.034090909090909,,0.0,2,兵棋,0.4358121783021021,Excellent
C_862620,3,5,17,94,52,195,16.0,0.0,0,1.0,0,0,0,0.0,95.0,16.0,0.0,0.0,0,5466,5450.0,0.9970728137577752,429.97842696629215,0.0,0.0,0.0,20.0,0.0,1,地质学与工程地质,0.2190625625250125,Acceptable
C_735280,1,0,7,29,19,71,3.0,0.0,0,1.0,0,0,0,0.0,4.0,3.0,0.0,0.0,0,2271,2268.0,0.998678996036988,,0.0,0.0,0.0,,0.0,1,药理学,0.230690741837928,Acceptable
C_1944721,0,0,9,68,6,91,210.0,0.0,1,1.0,91,8414,7957,0.0,28.0,15.0,2914.0,207.0,46,500,290.0,0.58,553.0197678571428,0.6901098901098901,0.8333333333333333,0.0615942028985507,,0.0,1,数字信号处理,0.2448094442738679,Acceptable
C_2215663,0,0,9,9,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,11,11.0,1.0,,0.0,0.0,0.0,,0.0,0,从讲好到学好——从教学比赛出发的个人成长,0.0,Needs Improvement
C_1774985,0,0,8,77,72,248,41.0,0.0,1,0.0,28,137,60,0.0,0.0,0.0,186.0,41.0,34,586,545.0,0.9300341296928328,397.8233116883117,0.0,0.0,0.0563826417484954,,0.0,1,3ds Max: A Quick Start from Zero to One,0.2635603393787636,Acceptable
C_1645365,0,0,10,45,10,180,6.0,0.0,1,1.0,72,96,86,0.0,14.0,3.0,7.0,2.0,2,2591,2585.0,0.9976842917792358,530.2282954545454,0.5,0.1,0.0777777777777777,45.0,0.0,2,高级健康评估,0.5189637016930435,Excellent
C_2338329,0,0,9,38,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,8,8.0,1.0,,0.0,0.0,0.0,47.0,0.0,0,骨科学临床与研究,0.0,Needs Improvement
C_784036,0,0,15,76,11,85,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,336.63428985507244,0.0,0.0,0.0,271.0,0.0,0,产业生态学 Industrial ecology,0.0,Needs Improvement
C_948285,0,0,10,83,103,645,6.0,0.0,1,1.0,446,2653,1709,0.0,4.0,4.0,3.0,2.0,3,673,667.0,0.9910846953937592,,0.0,0.0,0.0180722891566265,,0.0,1,环境监测,0.3449418979528612,Acceptable
C_1691453,0,0,2,3,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,86,86.0,1.0,,0.0,0.0,0.0,,0.0,0,医学研究生教育教学讲座,0.0,Needs Improvement
C_876706,0,7,8,81,71,846,24.0,0.0,0,1.0,0,0,0,0.0,295.0,24.0,0.0,0.0,0,2688,2664.0,0.9910714285714286,,0.0,0.0,0.0,,0.0,1,建筑施工技术,0.2281819352982207,Acceptable
C_1864068,0,0,6,46,46,138,87.0,0.0,1,1.0,138,770,587,0.0,1.0,1.0,262.0,76.0,41,6701,6614.0,0.987016863154753,,0.7377825877825878,0.266304347826087,0.0677917620137299,901.0,0.0,1,应用随机过程,0.2936954426396445,Acceptable
C_1886683,0,0,7,30,3,12,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,6.0,1.0,0,45,44.0,0.9777777777777776,290.53000000000003,0.0,0.0,0.1666666666666666,,0.0,0,Analog Circuit Design,0.0,Needs Improvement
C_696773,1,0,7,57,29,44,2.0,0.0,0,1.0,0,0,0,0.0,3.0,2.0,0.0,0.0,0,1765,1763.0,0.9988668555240792,321.1662631578947,0.0,0.0,0.0,385.0,0.0,1,数据结构（Data Structures）,0.2384226894136091,Acceptable
C_2297225,0,0,8,47,8,200,0.0,0.0,0,0.0,30,30,12,0.0,0.0,0.0,0.0,0.0,0,10,10.0,1.0,,0.0,0.0,0.0,,0.0,0,相识何必曾相逢—医学与细菌篇,0.1729437050667304,Needs Improvement
C_682449,1,5,12,87,12,76,10.0,0.0,0,1.0,0,0,0,0.0,24.0,10.0,0.0,0.0,0,1544,1534.0,0.993523316062176,,0.0,0.0,0.0,,0.0,1,汉语语法与语法教学,0.2221602207252304,Acceptable
C_696724,15,22,21,86,60,241,63.0,0.0,1,1.0,221,221,72,0.0,89.0,62.0,7.0,1.0,7,29821,29758.0,0.9978873947889072,832.0447906976744,0.0,0.0,0.0813953488372093,20.0,0.0,2,概率论与数理统计,0.4323629554892076,Excellent
C_947714,0,0,5,33,6,284,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,材料研究方法（2018春）,0.0,Needs Improvement
C_1789694,1,0,6,19,18,18,2.0,0.0,0,1.0,0,0,0,0.0,3.0,2.0,0.0,0.0,0,697,695.0,0.9971305595408896,552.6413333333334,0.0,0.0,0.0,,0.0,1,雷达气象学,0.2339676537145735,Acceptable
C_1776283,0,0,8,77,7,206,8.0,0.0,0,1.0,0,0,0,0.0,21.0,8.0,0.0,0.0,0,8277,8269.0,0.9990334662317264,657.4049142857142,0.0,0.0,0.0,484.0,0.0,1,水利工程施工,0.230690741837928,Acceptable
C_907965,0,1,13,64,9,88,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,2331,2330.0,0.9995709995709996,,0.0,0.0,0.0,,0.0,1,旅游英语,0.2262006512675489,Acceptable
C_681582,0,0,4,12,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,205.0,0.0,0,AWS人工智能系列课程（进阶课程）,0.0,Needs Improvement
C_2244920,0,0,6,32,6,46,21.0,0.0,1,1.0,46,214,151,0.0,2.0,2.0,71.0,16.0,32,438,417.0,0.952054794520548,573.075,0.8985507246376812,0.4444444444444444,0.123046875,,0.0,1,基础写作,0.2803971998970094,Acceptable
C_680836,3,8,13,71,81,182,192.0,0.0,0,1.0,0,0,0,0.0,1325.0,192.0,0.0,0.0,0,5254,5062.0,0.9634564141606397,725.0702253521126,0.0,0.0,0.0,,0.0,1,组织行为学——如何有效管理员工行为,0.2212132026416698,Acceptable
C_697594,0,0,1,1,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,205.0,0.0,0,International Women's Health and Human Rights,0.0,Needs Improvement
C_676943,0,0,4,15,2,2,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,5,5.0,1.0,940.6566666666666,0.0,0.0,0.0,,0.0,0,大数据与物联网,0.0,Needs Improvement
C_873858,0,1,8,25,6,119,2.0,0.0,0,1.0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,882,880.0,0.9977324263038548,,0.0,0.0,0.0,,0.0,1,固体物理导论,0.2339676537145735,Acceptable
C_696606,2,3,9,45,10,72,7.0,0.0,0,1.0,0,0,0,0.0,23.0,7.0,0.0,0.0,0,3747,3740.0,0.9981318388043768,608.0472,0.0,0.0,0.0,431.0,0.0,1,医学专业英语,0.2620623536751943,Acceptable
C_2290717,0,0,8,51,33,125,25.0,0.0,1,0.0,125,308,165,0.0,0.0,0.0,46.0,18.0,6,193,168.0,0.8704663212435233,,0.8117133124486754,0.696969696969697,0.0457516339869281,,0.0,2,数值分析,0.3752796017723283,Excellent
C_1755889,0,0,14,50,14,15,10.0,0.0,1,1.0,5,7,0,0.0,1.0,1.0,21.0,9.0,6,164,154.0,0.9390243902439024,828.52802,0.0,0.0,0.0422222222222222,20.0,0.0,2,New Horizons in Chinese Philosophy,0.3563215567236216,Excellent
C_682362,0,0,10,36,38,197,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,计量经济学,0.0,Needs Improvement
C_911168,7,23,6,66,5,92,38.0,0.0,0,1.0,0,0,0,0.0,135.0,38.0,0.0,0.0,0,2838,2800.0,0.9866102889358704,614.2665606060606,0.0,0.0,0.0,,0.0,1,教师科学用声与声音形象塑造,0.2384226894136091,Acceptable
C_1789682,0,0,9,71,32,192,2.0,0.0,1,1.0,192,197,196,0.0,6.0,1.0,2.0,1.0,2,89,87.0,0.9775280898876404,448.23501408450704,0.0,0.0,0.028169014084507,,0.0,2,Approaching the Mysterious Traditional Chinese Medicine,0.4635026041724763,Excellent
C_680975,0,0,15,69,55,190,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,1499,1498.0,0.9993328885923948,782.9550166666667,0.0,0.0,0.0,,0.0,0,以案说法,0.1395171899293985,Needs Improvement
C_1756077,3,0,11,354,51,170,39.0,0.0,1,1.0,170,190,175,0.0,14.0,3.0,177.0,36.0,14,579,540.0,0.932642487046632,466.6339209039548,0.0,0.0,0.0135750156936597,1.0,0.0,1,概率论——不确定性的科学(国际版),0.3229082948437295,Acceptable
C_1902539,0,0,5,43,5,24,2.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,3.0,2.0,3,50,48.0,0.96,,0.0,0.0,0.0348837209302325,,0.0,0,实验室安全与防护,0.0302831998762731,Needs Improvement
C_1829957,0,0,10,11,10,31,0.0,0.0,0,0.0,10,13,6,0.0,0.0,0.0,0.0,0.0,0,93,93.0,1.0,748.1995454545454,0.0,0.0,0.0,377.0,0.0,1,服务学习基础理论,0.2494104910819907,Acceptable
C_1940999,0,1,9,73,0,0,141.0,0.0,1,1.0,0,0,0,0.0,3.0,3.0,337.0,138.0,23,500,359.0,0.718,,0.0,0.0,0.0260075441731189,,0.0,0,四级高分过线系统班,0.0332653407913124,Needs Improvement
C_770738,24,33,15,503,52,168,81.0,0.0,0,1.0,0,0,0,0.0,173.0,81.0,0.0,0.0,0,29516,29435.0,0.9972557257080904,250.87125651302603,0.0,0.0,0.0,20.0,0.0,0,数据结构(下),0.0944816834882104,Needs Improvement
C_756646,8,16,15,70,15,149,170.0,0.0,1,1.0,148,1653,1254,0.0,75.0,45.0,295.0,120.0,48,10438,10268.0,0.98371335504886,720.4202127659574,0.7091269841269842,0.1259259259259259,0.0325,14.0,0.0,1,病理生理学,0.2971720244159226,Acceptable
C_676645,2,0,6,33,5,75,3.0,0.0,0,1.0,0,0,0,0.0,8.0,3.0,0.0,0.0,0,1371,1368.0,0.9978118161925602,896.9245625,0.0,0.0,0.0,,0.0,1,大学生安全与保护,0.2384226894136091,Acceptable
C_1767578,0,0,9,86,32,171,9.0,0.0,1,1.0,171,315,168,0.0,8.0,4.0,10.0,3.0,3,595,586.0,0.984873949579832,,0.3743029546400333,0.3541666666666667,0.0310077519379844,,0.0,1,Web后端开发技术,0.3506499611890184,Acceptable
C_696740,54,64,15,27,14,138,245.0,0.0,1,1.0,10,10,5,0.0,528.0,244.0,1.0,1.0,1,22766,22521.0,0.9892383378722656,775.6023600000001,0.0,0.0,0.037037037037037,205.0,0.0,0,我国周边14个陆地邻国基本情况介绍,0.1633630335596615,Needs Improvement
C_2316364,0,0,6,27,27,166,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10,10.0,1.0,,0.0,0.0,0.0,,0.0,0,Ecological Environmental Protection and Sustainable Development,0.0,Needs Improvement
C_1724285,0,2,7,32,32,160,3.0,0.0,0,1.0,0,0,0,0.0,9.0,3.0,0.0,0.0,0,786,783.0,0.9961832061068704,556.83578125,0.0,0.0,0.0,,0.0,1,心电图的识别和应用,0.230690741837928,Acceptable
C_681740,0,0,4,4,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,20.0,0.0,0,清华大学计算机科学与技术系六十周年系庆学术报告（一）理论,0.0,Needs Improvement
C_681866,0,0,10,80,11,52,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,中级日语听说,0.0,Needs Improvement
C_697556,32,66,5,125,72,447,743.0,0.0,0,1.0,0,0,0,0.0,4662.0,743.0,0.0,0.0,0,13170,12427.0,0.9435839028094152,,0.0,0.0,0.0,,0.0,1,高职实用综合英语,0.2384226894136091,Acceptable
